File name,Count,File Size (in MB),Difference in file size,Difference in count,Detection time (sec),Detection FPS,Encoding,Conversion Time (sec),Video Length,Time of Day,Weather
Singapore_Road_CTE_Tollroad_Singapore-resolutionWidth-768.mp4,918,56.748896,,,2751.89994573593,7.99444487645418,"{'codec': 'h264', 'profile': 'High', 'resolution': '768x432', 'bitrate': '1507', 'fps': '97'}",65.222678899765,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-resolutionWidth-512.mp4,894,30.096568,,,2488.7013733387,9.00933589373679,"{'codec': 'h264', 'profile': 'High', 'resolution': '512x288', 'bitrate': '798', 'fps': '97'}",42.0422933101654,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-resolutionWidth-412.mp4,876,21.603923,,,2379.79055738449,8.41361413013881,"{'codec': 'h264', 'profile': 'High', 'resolution': '412x232', 'bitrate': '572', 'fps': '97'}",35.6518058776855,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-resolutionWidth-312.mp4,853,12.841084,,,2217.27579164505,9.96927688623638,"{'codec': 'h264', 'profile': 'High', 'resolution': '312x176', 'bitrate': '339', 'fps': '97'}",27.5752701759338,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-resolutionWidth-1024.mp4,917,82.720365,,,2987.22641849518,7.37164884937642,"{'codec': 'h264', 'profile': 'High', 'resolution': '1024x576', 'bitrate': '2198', 'fps': '97'}",93.6109035015106,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-fps-7.mp4,696,80.399276,,,779.732660293579,6.01384550242655,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2136', 'fps': '7'}",0.089836359024048,301,,
Singapore_Road_CTE_Tollroad_Singapore-fps-25.mp4,918,101.188639,,,2799.02260661125,6.62084476976169,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2689', 'fps': '25'}",0.087468147277832,300.76,,
Singapore_Road_CTE_Tollroad_Singapore-fps-22.mp4,914,99.709144,,,2452.34988164902,6.93787215916668,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2650', 'fps': '22'}",0.303890705108643,300.772727272727,,
Singapore_Road_CTE_Tollroad_Singapore-fps-19.mp4,901,98.004996,,,2104.96274852753,6.7094162878327,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2605', 'fps': '19'}",0.091036319732666,300.789473684211,,
Singapore_Road_CTE_Tollroad_Singapore-fps-16.mp4,885,94.881242,,,1781.52239561081,5.53707996726734,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2521', 'fps': '16'}",0.091490983963013,300.8125,,
Singapore_Road_CTE_Tollroad_Singapore-fps-13.mp4,878,90.930597,,,1461.24732398987,6.54425200659744,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2416', 'fps': '13'}",0.093967914581299,300.846153846154,,
Singapore_Road_CTE_Tollroad_Singapore-fps-10.mp4,875,86.901921,,,1120.66736531258,6.26532674248278,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '2309', 'fps': '10'}",0.094005823135376,300.9,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-990.mp4,920,37.44059,,,3222.23968577385,4.94716176068987,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '993', 'fps': '97'}",93.0643317699432,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-720.mp4,912,27.293874,,,3191.11840629578,7.06106558784039,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '723', 'fps': '97'}",90.8422658443451,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-450.mp4,917,17.113508,,,3136.27132034302,6.80789428592224,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '452', 'fps': '97'}",87.1202988624573,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-350.mp4,901,13.33032,,,3075.66528177261,7.21499007755911,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '352', 'fps': '97'}",82.922048330307,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-250.mp4,860,9.544713,,,2965.00976324081,6.386242663938,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '251', 'fps': '97'}",80.5512070655823,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-1800.mp4,928,67.806379,,,3262.86072826385,6.54355814554791,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1801', 'fps': '97'}",111.013735055923,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-1530.mp4,921,57.690818,,,3275.21231889725,5.81063354820457,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1532', 'fps': '97'}",117.45997595787,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-150.mp4,756,5.750621,,,2715.74143433571,6.52745109388671,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '150', 'fps': '97'}",78.6330358982086,300.7004,,
Singapore_Road_CTE_Tollroad_Singapore-bitrate-1260.mp4,923,47.571195,,,3253.1293964386,6.72861568499352,"{'codec': 'h264', 'profile': 'High', 'resolution': '1280x720', 'bitrate': '1263', 'fps': '97'}",101.072597742081,300.7004,,
Pexels_Videos_2103099.mp4,68,,,,1418.42764616013,1.86098299566356,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '24370', 'fps': '30'}",0,60,Evening,Clear
Pexels_Videos_2103099-resolutionWidth-768.mp4,55,5.779479,,,510.717821598053,4.7878920945598,"{'codec': 'h264', 'profile': 'High', 'resolution': '768x432', 'bitrate': '767', 'fps': '30'}",28.8497505187988,60,,
Pexels_Videos_2103099-resolutionWidth-384.mp4,50,1.925677,,,441.245043277741,5.81159125959872,"{'codec': 'h264', 'profile': 'High', 'resolution': '384x216', 'bitrate': '253', 'fps': '30'}",24.5190997123718,60,,
Pexels_Videos_2103099-resolutionWidth-284.mp4,48,1.125482,,,410.856933116913,6.82678895022056,"{'codec': 'h264', 'profile': 'High', 'resolution': '284x160', 'bitrate': '147', 'fps': '30'}",23.2308762073517,60,,
Pexels_Videos_2103099-resolutionWidth-1920.mp4,61,35.544819,,,749.875311374664,3.47014871602264,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '4736', 'fps': '30'}",71.8249611854553,60,,
Pexels_Videos_2103099-resolutionWidth-1536.mp4,62,21.207265,,,652.18004989624,4.27357744145791,"{'codec': 'h264', 'profile': 'High', 'resolution': '1536x864', 'bitrate': '2824', 'fps': '30'}",52.7799091339111,60,,
Pexels_Videos_2103099-resolutionWidth-1152.mp4,62,12.316156,,,572.853957891464,4.26413836368958,"{'codec': 'h264', 'profile': 'High', 'resolution': '1152x648', 'bitrate': '1639', 'fps': '30'}",38.460324048996,60,,
Pexels_Videos_2103099-fps-7.mp4,52,104.200558,,,345.40967297554,1.64171616816066,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '13826', 'fps': '7'}",109.821995258331,60.2857142857143,,
Pexels_Videos_2103099-fps-25.mp4,69,140.564879,,,1225.81014943123,1.54744910465044,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '18714', 'fps': '25'}",212.631510496139,60.08,,
Pexels_Videos_2103099-fps-22.mp4,66,134.307051,,,1063.04216551781,1.6871786779898,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '17878', 'fps': '22'}",197.878732919693,60.0909090909091,,
Pexels_Videos_2103099-fps-19.mp4,60,130.842647,,,932.649194955826,1.63516276596779,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '17413', 'fps': '19'}",183.195155143738,60.1052631578947,,
Pexels_Videos_2103099-fps-16.mp4,63,127.125961,,,780.057141542435,1.86099685876813,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '16913', 'fps': '16'}",166.56983423233,60.125,,
Pexels_Videos_2103099-fps-13.mp4,56,122.089574,,,640.594986915588,1.7983604924688,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '16235', 'fps': '13'}",150.100645065308,60.1538461538462,,
Pexels_Videos_2103099-fps-10.mp4,55,114.081978,,,491.702999591827,1.69064072291607,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '15159', 'fps': '10'}",131.156897544861,60.2,,
Pexels_Videos_2103099-bitrate-5000.mp4,62,37.666196,,,1373.11989474297,1.70510425450642,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '5019', 'fps': '30'}",122.33423614502,60,,
Pexels_Videos_2103099-bitrate-500.mp4,56,3.800637,,,1351.02977514267,1.73848062106232,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '503', 'fps': '30'}",106.118437767029,60,,
Pexels_Videos_2103099-bitrate-4500.mp4,62,33.904206,,,1408.83132219315,1.71370890499825,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '4517', 'fps': '30'}",118.990119457245,60,,
Pexels_Videos_2103099-bitrate-4000.mp4,66,30.139301,,,1374.48112607002,1.7659757006229,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '4015', 'fps': '30'}",115.650607347488,60,,
Pexels_Videos_2103099-bitrate-3500.mp4,63,26.368387,,,1393.45521903038,1.69216523090913,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '3512', 'fps': '30'}",111.374356031418,60,,
Pexels_Videos_2103099-bitrate-3000.mp4,61,22.604744,,,1367.71004199982,1.75721581375969,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '3010', 'fps': '30'}",108.027190208435,60,,
Pexels_Videos_2103099-bitrate-2500.mp4,62,18.82898,,,1357.15728259087,1.81569561856947,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '2507', 'fps': '30'}",107.14758348465,60,,
Pexels_Videos_2103099-bitrate-2000.mp4,57,15.061207,,,1381.8668692112,1.77400051707894,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '2005', 'fps': '30'}",107.182571649551,60,,
Pexels_Videos_2103099-bitrate-1500.mp4,57,11.287257,,,1413.24886345863,1.7004072454047,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '1501', 'fps': '30'}",105.781785011292,60,,
Pexels_Videos_2103099-bitrate-1000.mp4,54,7.531883,,,1336.24148201942,1.82112221777747,"{'codec': 'h264', 'profile': 'High', 'resolution': '3840x2160', 'bitrate': '1001', 'fps': '30'}",105.939594268799,60,,
nightSouthKorea.mov,28,,,,137.151953697205,3.31262764994735,"{'codec': 'h264', 'profile': 'Main', 'resolution': '1920x1080', 'bitrate': '25310', 'fps': '25'}",0,12.96,Night,Dark and clear
nightSouthKorea-resolutionWidth-768.mov,27,1.351323,,,95.6950633525848,4.38961603557435,"{'codec': 'h264', 'profile': 'High', 'resolution': '768x432', 'bitrate': '831', 'fps': '25'}",6.18895697593689,12.96,,
nightSouthKorea-resolutionWidth-384.mov,27,0.431589,,,85.9989900588989,5.68427974790343,"{'codec': 'h264', 'profile': 'High', 'resolution': '384x216', 'bitrate': '263', 'fps': '25'}",6.42209362983704,12.96,,
nightSouthKorea-resolutionWidth-284.mov,27,0.255678,,,82.5047590732575,5.73009064209726,"{'codec': 'h264', 'profile': 'High', 'resolution': '284x160', 'bitrate': '154', 'fps': '25'}",6.14234662055969,12.96,,
nightSouthKorea-resolutionWidth-1536.mov,27,4.439096,,,114.04150056839,3.76105312730246,"{'codec': 'h264', 'profile': 'High', 'resolution': '1536x864', 'bitrate': '2737', 'fps': '25'}",9.18209099769592,12.96,,
nightSouthKorea-resolutionWidth-1152.mov,27,2.733589,,,105.892735242844,4.39388097819047,"{'codec': 'h264', 'profile': 'High', 'resolution': '1152x648', 'bitrate': '1684', 'fps': '25'}",7.35378336906433,12.96,,
nightSouthKorea-fps-7.mov,27,5.072487,,,41.5854046344757,3.3375846165986,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '3086', 'fps': '7'}",0.149556159973145,13.1428571428571,,
nightSouthKorea-fps-22.mov,27,7.351597,,,118.670246839523,3.14611406820858,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '4505', 'fps': '22'}",0.197508096694946,13.0454545454545,,
nightSouthKorea-fps-19.mov,28,7.020064,,,104.865962028503,3.54624084327889,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '4300', 'fps': '19'}",0.125404357910156,13.0526315789474,,
nightSouthKorea-fps-16.mov,27,6.627,,,88.4327189922333,2.82713442584634,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '4056', 'fps': '16'}",0.142616033554077,13.0625,,
nightSouthKorea-fps-13.mov,26,6.372992,,,72.0608100891113,3.74020983311522,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '3874', 'fps': '13'}",0.152715444564819,13.1538461538462,,
nightSouthKorea-fps-10.mov,26,5.746247,,,56.0390832424164,3.79015462597262,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '3507', 'fps': '10'}",0.15475058555603,13.1,,
nightSouthKorea-bitrate-5000.mov,28,8.202002,,,130.799322605133,3.50601057658637,"{'codec': 'h264', 'profile': 'High', 'resolution': '1920x1080', 'bitrate': '5059', 'fps': '25'}",11.2760438919067,12.96,,
