15,1,835.2271659235133,448.58869134944024,117.04499185391501,100.31538804769065
15,2,650.3132243240532,498.8922305821292,123.94270283439664,116.84479974855401
15,3,667.4159670643484,407.8173415663405,94.47600968732661,77.97835768662594
15,4,870.7674530549618,579.2218101362965,137.2176060922019,112.08146310244126
15,5,662.0721776310588,138.06526110212164,59.41762363806572,44.01423240112197
15,6,889.9364761699268,686.3015904739079,139.94397074567985,132.7055349116348
15,7,539.6812126089462,241.8168808335343,70.96260867376373,58.694947240867236
15,8,510.1666137448392,283.3627605971455,80.67693020725437,74.08460092925515
15,9,802.2113271051298,299.04608328993186,84.53003251754649,85.283580926419
15,11,793.3198114178683,254.07492007804444,86.3166141084572,64.80775315006485
15,13,467.9958389815576,336.2360838845292,126.08916641856246,59.64361926119892
15,14,422.9143968760419,378.8090244559323,175.50441110270015,264.11740808951214
15,15,662.3172147280328,616.7161975179242,110.77676802099529,93.39546081149263
17,1,834.4356609991347,445.91303690312964,117.39431952302789,100.98185795697839
17,2,652.010985728839,493.3406636149823,120.609327230458,114.32205984440816
17,3,666.6382686582908,404.67925349158094,95.861126427361,79.11713398363514
17,4,869.7292488776861,574.31003465791,137.73230396605186,112.94125866939737
17,5,661.6780155798434,138.0552708376847,59.794094273195014,43.774413467329595
17,6,889.2364261523801,681.1716438490232,140.42740864043776,133.78415172434973
17,7,539.5789395527627,245.28511894040534,69.30559985075877,56.57129991324078
17,8,510.2023982668624,284.117668725804,80.08976422563347,72.8398939871418
17,9,801.1164658348386,297.8683339592959,84.86930209035961,85.48514188397326
17,11,793.513410945177,253.0636623212232,85.13989507330757,63.69320090589645
17,13,475.3096064977121,338.8241275084269,111.65040659086941,52.75554798682833
17,14,422.6479502462669,381.359568477676,175.76284041823965,264.3325165191477
17,15,660.694783236137,612.278565679525,114.42809961500234,95.33117410356442
19,1,834.9346112448984,444.36182348678733,116.62823585077024,100.53920981770455
19,2,652.1754563587845,490.06465857845967,118.98020908564581,113.37863266025079
19,3,664.8005548223701,400.23618576652024,98.79683832424757,81.57535437256968
19,4,869.2455452874486,571.1824532628259,137.48953268866148,113.23530283748755
19,5,662.1263835027928,138.73019516758512,58.75349035872284,42.35240299829107
19,6,890.6981290797494,678.7853752232776,139.21047679833737,132.8246101974072
19,7,538.8998138961196,245.7250712920163,70.74113373003922,57.250864121059976
19,8,508.1322202593621,284.3420589330833,83.33833458346322,75.22483319308424
19,9,801.0023919911887,296.81940695464925,84.50161960404023,84.89836460870686
19,11,792.7450324339746,251.37922299765899,85.72796913308093,63.93246425369841
19,13,469.8941055911423,339.8187479283978,121.28232811217435,58.07986161708453
19,14,421.26747354153343,382.25526741876547,177.08724350425115,266.3862172482402
19,15,658.1795362169021,607.4308138950367,120.29533884910063,99.52807635198042
21,1,834.8551194198897,442.5673328586141,116.24161306323435,100.34443506212915
21,2,652.3509334652997,486.295162715891,118.17852844330741,113.04020052507519
21,3,665.5574276177113,398.6595038944149,97.67152530537987,80.50595148365721
21,4,869.0731912902049,568.7894834089378,136.76568596598463,113.31290690524463
21,5,662.1261299483755,138.9717810309995,58.02112427983138,41.180619294449315
21,6,889.5652646198034,675.4306905829989,139.4933009414733,133.76917454380532
21,7,537.3468923319475,245.8222382737202,72.5446998704,58.193695577743824
21,8,504.4944212417578,284.39760575065156,88.27467125399971,79.45988727746499
21,9,801.5061272950247,297.17811293347427,82.67062594405957,82.6833634061802
21,11,792.5931132840002,249.45635117947128,84.36494163238797,62.68078839771951
21,13,469.49400229280104,341.44680791797634,121.65338181007724,59.26534009573027
21,14,420.13192687932786,383.86670365611303,178.16447994706635,267.7855625035943
21,15,654.753536381442,603.1346051428212,126.74187791455938,104.55921603410911
23,1,836.0369815143401,442.0011417670196,113.03374141426434,97.59040711863327
23,2,653.086438323391,483.6889314760203,116.56896409290766,111.58360780994298
23,3,665.7980127706478,398.17485441714894,97.34058036539625,80.1008766813784
23,4,869.9661694576591,568.0036150594403,131.97036961131187,109.9912343069384
23,5,661.8491594726663,138.36424701485822,58.31882941930985,40.79547804558814
23,6,891.1276339461843,673.0168811540526,138.31404657545602,132.77482049331866
23,7,536.8796328581858,246.46108415100542,73.70208288110655,58.56679726450085
23,8,504.98806430025934,285.05216044941096,87.73085125848002,78.42160555739002
23,9,799.4353737832743,293.2875574275449,86.58367955639778,86.6800002551148
23,11,791.0016359857069,248.10958214034437,85.603903904954,63.548547455916065
23,13,468.418621147511,341.4259618872712,123.03877104227809,60.95322873661348
23,14,419.87569012020117,387.73869868630936,178.24188777228346,267.60873190776556
23,15,652.2413294379838,599.0274079334431,131.6144449702906,108.49320295482107
25,1,836.5153819618747,441.24161740874257,111.7891742344234,96.52997823665663
25,2,653.7128167603012,481.51809331287745,114.62199400091379,109.70930699036126
25,3,666.2755700880692,396.7423924123287,96.44028079178668,79.29026748470784
25,4,869.4572693583092,565.1592337144627,130.56580440595178,109.37172966811022
25,5,662.5919576209237,138.1407656122684,58.11027486947762,40.008505855569524
25,6,891.3713775561989,670.9637283970304,135.27027239402673,129.7117177006055
25,7,536.2195491734719,246.63371820369642,74.47319382700573,58.72717568818908
25,8,501.2399831872853,285.93163839671865,94.07114462049645,84.03992751810739
25,9,798.9265862219444,291.262283009746,86.88204223100968,86.79461083826914
25,11,790.0174866368824,246.98619895964046,86.88095203188277,64.53169439881114
25,13,469.28884061449094,342.68069002501954,121.6794595108563,61.55566260725169
25,14,419.66238748573835,389.8058875688504,178.52281678197528,267.50010001319913
25,15,649.4721357807183,594.9893157474796,134.4307575492552,110.68123196950148
27,1,832.1573864059179,439.70918131724846,110.38631580514664,95.47004774184433
27,2,654.2381459652586,478.83176990988443,114.01299734387169,109.03374484290612
27,3,666.0458393166113,388.93266204569755,96.24981846175035,78.9976389881445
27,4,869.8321599939129,562.8672384629842,128.97668605610193,108.47203181698353
27,5,662.1576003074305,137.37533408997075,59.45375261367667,40.437136715518136
27,6,890.3944500300676,667.030740749892,134.27676515290034,128.54397526483547
27,7,536.4740408982755,246.64007307058296,74.45551895683059,58.1355401468345
27,8,499.9421922370196,286.24385749159796,96.24640217053883,86.08908368715521
27,9,798.459264937491,289.6832294044566,86.64699436237981,86.55979383662884
27,11,789.3042895157658,245.94523231180335,87.41830552066813,64.89930376884672
27,13,470.0549264053151,344.4425268947146,120.98555087817931,62.37385215764482
27,14,419.2246988876161,393.169754095428,178.03454549191906,266.09873504641024
27,15,646.3438577349899,590.314129706178,137.66555858424226,113.51843027821405
29,1,830.933268502274,438.55661264923737,109.10218260990973,94.41193518425035
29,2,654.1125259162978,475.948223829654,113.77920074674785,108.80830136674126
29,3,666.5486570459012,385.44200670293367,95.6687549983834,78.23340118039596
29,4,868.3302196354844,558.7786731613239,131.7304946382003,111.47155502475425
29,5,661.4838980627119,137.09931238296153,60.30075450669415,40.61479306805555
29,6,890.8080330318585,661.7143546446584,135.06432495500167,129.4520258736178
29,7,536.3749421026591,247.2556240759601,74.86805724682472,57.927906182886204
29,8,498.47882388524533,286.3334338831183,98.36529553107869,88.17939392390889
29,11,784.8586357535684,243.61494306288927,97.98650544778184,73.61626622840691
29,13,471.971906892381,345.74741414900484,118.1541012973151,61.989467202839535
29,14,419.9157672644797,395.69421374811526,177.48334006725753,264.2125437692003
29,15,645.4165833015493,588.035638310532,139.0519734006141,115.24817642836149
31,1,830.2359213801001,436.8733450215209,108.51336535301891,94.02805725896599
31,2,652.5593607467252,471.65488219486036,116.05616624749257,111.42032625634243
31,3,664.6380691915349,381.5747347897899,98.31441674585028,80.63194909742742
31,4,868.0809130730979,556.6794427120933,131.51852241768904,111.92287724991809
31,5,660.332035042293,136.33073498156423,61.74807912098481,41.37385359601711
31,6,891.8243311041513,658.5498549502361,133.66463960544093,127.80434743426281
31,7,535.7806365756531,247.44120261522048,76.15689286992745,58.531368772000434
31,8,497.2839874508722,287.6419764010695,98.50292884431514,88.31602271989084
31,11,780.590900364235,242.12770353347702,108.38761366895164,83.09118245400902
31,13,471.8885827840714,346.87322020700475,118.08714455659202,63.08362157270909
31,14,418.76472163152073,397.22973923458096,178.12464198153043,264.1488226792658
31,15,645.2496445696536,585.354741230165,140.54816352659577,117.2114337825742
33,1,829.7139768755046,435.6556017101572,107.5638676012669,93.23096088735127
33,2,651.4408203623577,467.5165537131571,117.34100696918733,113.06168740830708
33,3,664.6700765729483,378.90596527032164,99.13234676382422,81.52236116766932
33,4,867.6536155461424,554.012183066793,130.83791091942373,112.08269046111695
33,5,660.5312119727704,136.14856786371655,61.22408576063208,41.02272406011966
33,6,897.3139932831591,654.2007298734976,122.28972605945319,114.50898344558425
33,7,535.0472332402787,247.47442471209908,77.67629877343427,59.42878891620089
33,8,498.5005290063353,288.1226175060711,97.16891945207891,87.03144753403706
33,10,767.4245177640412,133.10079830022846,70.2964705863285,65.92927985945084
33,11,771.6980049464115,240.93724843738124,128.1749873767542,101.73523401389156
33,13,472.1543014098036,347.27567255047876,118.13019942549118,64.11196816059089
33,14,418.2380174792607,397.7307122536622,179.23365084358016,265.44233922373246
33,15,643.4875557869572,581.1983678460645,142.57258933218168,119.90706090017477
35,1,828.1817089625134,431.27266032533174,109.29901771106336,94.95049422755909
35,2,651.6486082124126,465.4071007504774,115.92526042930797,111.71538921035426
35,3,664.7571456915858,377.34289017401807,99.30064863119355,81.86382058422527
35,4,867.715610885035,551.1242622741819,129.52118722236708,111.47031691215443
35,6,895.8581772696951,650.7583320855387,123.00739616466126,113.60975505977353
35,7,534.6802411616452,247.453597330874,79.1029962727074,60.43254150578696
35,8,497.32251423172625,288.27663422224146,99.3070339023875,89.14731303382985
35,10,767.0966719642686,132.70184494449768,70.46641058099908,66.0078004814709
35,11,769.5090878555836,239.65345837173743,132.428944589215,105.1117514957416
35,13,472.3370538655079,348.0475521361126,119.30027934228457,65.76304335243458
35,14,417.2267987150592,399.17066289595584,180.63454182340365,267.2424619891452
35,15,642.8951209784757,578.4355024854373,142.5492860929936,120.91353738074463
37,1,826.7675068356883,428.38776768880325,111.03564238948934,96.91766513617745
37,2,652.4325138494262,463.42308531641396,114.00171024687904,109.87131393432941
37,3,666.5752777294127,377.51844361533006,95.79505600531968,78.6952058754153
37,4,868.5495571940123,548.8144495099866,126.79187699016086,109.24049944320245
37,6,895.7897010924114,647.6251669451605,120.37611415090589,109.26681833777229
37,7,533.8609110045993,248.07262718524453,80.35877627320087,61.47224299031609
37,8,496.3637692622553,287.66590046138714,100.49942306822669,90.57648417362333
37,9,794.6098287221771,270.7575367379281,93.44084263043726,94.38215111688515
37,10,766.5776661147944,132.57567127028466,70.69286322858966,66.03444558060579
37,13,471.43953983461665,348.9639535155388,119.76219011644707,67.00762754944958
37,14,414.3266558679682,398.3292796102142,184.2380473386459,273.1863359868286
37,15,643.5699791090431,571.6352647712584,140.10253254760062,119.30623634860206
39,1,826.02579707575,427.37209716227767,110.20245894299057,96.3511502012866
39,2,652.6884058183391,462.80903239775876,110.71543359161228,106.51857476874784
39,3,666.0007521709666,375.71764836007225,95.65167437749608,78.81732074030259
39,4,862.9770793193882,544.060980740395,128.92722491044879,111.72258112425993
39,6,892.7776248823213,643.9391269268344,124.73930697893798,111.86527654356485
39,7,533.2093860992966,248.2812652483837,80.869271736884,61.8661594457904
39,8,497.2672825269669,290.01424290865754,98.42444261410873,88.49710949670907
39,9,793.9640940212767,268.19252685469087,94.00449070264438,94.95148255403382
39,10,765.987122414346,132.56172213037325,70.29091381499484,65.38324468800005
39,13,472.0788338882166,349.93678753008817,118.61637875683965,67.44708858050473
39,14,412.6017348793887,396.6489535454513,186.87562658698573,278.0274397764352
39,15,646.5472512064207,567.8657307165281,138.37284294055257,118.6504912291133
41,1,824.5708426871504,420.4657104052112,111.64507590248468,98.11431083216371
41,2,653.2275275306196,456.66746190537367,108.62808920860027,104.60908933803273
41,3,666.5269776349826,373.80071695187286,93.46367799333314,76.87749716930875
41,4,860.5893394362241,540.4070964510136,130.42059198619654,113.95110358880731
41,6,889.3540399131288,640.7146868312232,129.0162208559375,114.83337279989371
41,7,532.8831977263366,248.9887521016766,81.88474159016016,62.66782477963034
41,8,497.90252942668394,292.22331832909714,97.06695677899097,86.99313352925725
41,10,766.0120446432751,132.59177355266803,69.68434367916848,64.47087036252532
41,13,472.1756363692884,350.2823382738993,119.13496948212361,68.8680085326348
41,14,410.6457494513691,397.91571283590554,187.23229216064186,279.1847180098425
41,15,648.3748554166757,565.2731900011612,136.3318117573615,117.72212069093644
41,18,539.5800655541171,209.5591107062541,70.0275201200958,52.4408892937459
43,1,823.8391266540016,415.9792276962082,111.96022362693543,98.77203552833873
43,2,654.0549611076407,453.84902485278815,106.63507120490556,102.59208724333632
43,3,666.9988552411659,370.5068857299245,93.43682858956834,76.82573803684727
43,4,859.2689434972071,533.8800556667878,130.5785244338988,114.79088074059518
43,6,885.8076215888475,637.6585210550797,133.20435604772047,117.97163558679802
43,7,532.1289288579167,248.57897619494804,82.88637808320789,63.620774543992866
43,8,498.70734015278765,293.02552588465517,95.43758210693693,85.08610453266311
43,9,798.4769328349328,274.75207316355386,84.80050109646265,85.11126128548193
43,10,766.6214714259986,131.30551170560219,69.63032321565811,64.12735468333105
43,13,473.8587497220493,352.32862798352267,115.40294130701363,67.43698308731587
43,14,410.22789939189,399.66986408613013,187.38624896062015,279.56884496972566
43,15,647.2108380255702,561.8043396393291,137.29155895013412,119.33740922435004
43,18,539.2824965219019,210.82072984891147,69.54758668861177,51.95415554384675
45,1,824.0913293452419,412.39728585412814,111.74604798285407,99.01435940953746
45,2,653.6386534192006,449.5763657636004,107.37826548085411,103.2264959811987
45,3,667.1892129443702,368.0406154096404,94.0657501267483,77.48551325626306
45,4,859.3918401951483,530.8395707702152,128.81442447420613,113.78243558983706
45,6,884.4091549639364,635.3205203866436,136.26746983460032,120.4994820121509
45,7,531.5431759299195,248.39949335492895,83.21946933129732,63.975608710926394
45,8,498.9253107882509,294.6238665043661,94.34064524691422,83.69536563693055
45,9,798.3753560547152,273.23191987738545,84.39000586197005,84.69925950194653
45,10,767.0017525242401,131.51437448531766,68.6787828258216,62.67562028383935
45,13,472.97016961112996,353.2666420545666,117.0131191149797,68.37807520072244
45,14,410.7937153618532,402.26636871275707,186.03218857344666,277.68842623782757
45,15,645.2512019433346,556.6852249901353,137.41564048869634,119.93152641788049
45,18,538.8367922080158,211.17406112961095,68.6541586460146,51.093031192369324
47,1,824.3721252546588,411.1435762987892,109.38753065237927,97.12195132093422
47,2,654.564746282915,448.1130577918123,104.85221213094405,100.15704447662841
47,3,666.9250435023396,365.2181933494052,96.29732998503857,79.7298215022538
47,4,860.5645143879956,529.1597841233545,125.32571580059505,110.734653248364
47,6,882.5852853445696,632.595826483427,138.10268762778003,122.13012716924413
47,7,530.9910850303866,248.9638937668263,83.35737437868477,64.09975883963682
47,8,498.92547871801656,295.1848911571492,93.43841562249378,82.51171729825717
47,9,799.8306115051679,274.3669537618954,82.86269169999298,82.44033975518533
47,10,767.3173394523276,131.6265377610351,68.01240393427895,61.466161495198605
47,14,410.3164635213755,404.52535671496304,185.62070198660007,276.9196200438775
47,15,644.435279859242,552.2514304371236,137.6062708949729,120.797549660669
47,18,538.5926609572732,211.97023254060102,68.60342993086306,50.843041725128245
47,19,791.4366499187635,231.19977463981942,82.64688428647844,60.199774639819424
49,1,825.2190475827568,410.1324375570794,107.07853286951763,95.06102010850657
49,2,653.7645709954411,446.37821727369464,104.88646842790706,99.71343923007726
49,3,667.1098890730085,361.61173591914394,96.56360489867211,79.92098388169472
49,4,862.1797785417583,529.3411550593959,121.09564211808731,106.89852640120716
49,6,881.1652707897307,629.0634397273742,138.98771079278958,122.75323687800562
49,7,530.0683482978828,249.1604279556438,84.84664802749899,65.44799261344116
49,8,499.8430219731243,296.69227809771576,91.94869604088962,80.74259256435141
49,9,799.7619097359446,273.73032391791673,82.51448449780764,81.25772418617424
49,10,767.3849462639008,131.02378597552593,67.89397537436753,61.02932882535566
49,13,477.8148241391773,364.2005372806778,107.30728766662219,62.53476885320066
49,14,408.25170348518424,407.30690243051265,186.62839670770796,277.2526138260197
49,15,646.1559901687588,549.3988708755443,133.63730536868684,117.82450283451533
49,18,538.8532478283305,212.2063911052962,68.65719275628089,50.788335982830034
49,19,788.7350218109781,229.38687145095994,85.35983163181254,62.24276896123675
51,1,824.633617662845,408.53191992876435,107.41665034370283,95.62281120763919
51,2,652.7420939714558,443.16945326928936,105.71577706205778,100.2561609161666
51,3,666.1426606974256,358.35461136203173,98.73277431169015,81.96947211413953
51,4,862.2628402469844,526.859942405425,119.30605395402392,104.7996423266975
51,6,879.7956104672226,626.5334460593515,139.06204690091647,122.32772512881115
51,7,528.4993415662112,249.21979702674247,85.25386333578285,65.94835387408978
51,8,501.07008757873956,299.8980863074409,88.96912081700992,77.4130350058083
51,9,799.9002588011224,272.56428818171736,81.82737082802771,80.58105153087791
51,10,767.6348315795269,130.82178400958566,67.42427639576249,60.214307976655505
51,13,478.58462982796254,366.70218593989506,103.65488046250903,60.10419543730063
51,14,410.4125087793221,420.16921818628236,182.48227908546886,269.4377792223414
51,15,647.31710884752,545.8388727347808,131.1430474424593,115.9947134014102
51,18,538.8580689527437,211.56161898571617,69.58565912864856,51.48904222862143
51,19,788.0203302559917,228.41521594848504,85.90346042187412,62.63917277348784
53,1,824.8355732516378,406.6953488686192,106.75001795994626,95.17407609930757
53,2,651.7039605270134,439.422029209165,106.70590867395458,101.15557984335658
53,3,666.8396951729807,358.5112499430002,96.11287944858498,80.12500354770845
53,4,861.5635564390526,524.0411748791711,120.85449444987398,106.06207543656524
53,6,885.471467823367,621.0911317606729,120.81878023744878,103.69494431534895
53,7,527.6146333009073,249.22447433554117,85.98767049409241,66.77915154915303
53,8,500.31190947923557,300.3629175781664,90.3053214611852,78.23317176207905
53,10,767.6537179782117,130.76976869273116,66.75262390003081,59.25769583649563
53,13,476.21256200434334,367.5035352035618,107.72670937764633,62.72569016779266
53,14,409.14403414283237,421.65823266440293,187.14427742341292,275.7640421212552
53,15,647.8360422501565,542.6636829106494,130.72995313243155,115.97399494020135
53,18,538.560029127597,211.98932855665723,69.8592554263846,51.75643110544283
55,1,824.670627256607,405.43772902649766,105.04752738036075,93.68271080170626
55,2,651.3372620217651,437.4660549100418,105.73911259764384,100.19297148047707
55,3,668.5330923898229,358.70762396689787,91.57362460017418,76.07863391687368
55,4,860.4007549237579,521.0997685595069,121.96358388444241,107.20545608293264
55,6,886.3142050419698,616.4530911474841,118.67817616823629,99.83616582396246
55,7,526.4806692949305,249.86454104090637,87.22927068203524,68.38753644122221
55,8,500.24431728919365,301.8325708005932,89.0504831927874,76.54579825289227
55,10,767.9449740263432,130.10121696217064,66.62686001382463,58.92112103164757
55,13,474.06864154282545,367.7698781074447,111.78073497949043,65.61858860439679
55,14,407.450243378546,423.4530202951994,190.0192926390414,280.05250384044325
55,15,646.1531959030771,539.6271846930234,130.3701588710743,115.9687537862128
55,18,538.747131887401,212.1287313039696,70.73546179104483,52.54221253498403
57,1,823.6873377627236,404.39921828635295,104.30392700464654,93.12801210125781
57,2,652.3809690716075,436.1929035981187,103.71531858032722,97.8561779358601
57,3,670.0775028890857,358.9035971933688,88.71886025535116,73.20019661668431
57,4,858.7158690882044,518.1123996116884,122.29329144274425,107.65027583209576
57,6,885.3406394947991,613.614025014402,117.06778146017177,97.22665679060151
57,7,526.2756758505562,250.7462585872671,86.61900489854293,68.33693826445449
57,8,498.73462168718834,302.32990747866035,90.88965731843496,77.95842205725029
57,9,791.1893420991179,251.06418100892097,95.86785511685059,95.99931101926813
57,10,767.7007856709728,129.20359744334434,66.63414676746606,58.815381418101026
57,13,473.6008258772116,368.4668743690593,111.98977720449034,66.06525684291097
57,14,406.73770523633567,424.039424727296,191.27346202190353,282.32119317754064
57,15,646.5801583193295,533.3312018555984,128.13414567854193,113.98258612566224
57,18,537.4341188695563,212.16490445540626,71.82844661094873,53.5067813000764
59,1,823.9166503482296,402.76468113811853,102.88895632565391,91.60239390827252
59,2,652.5855303584441,433.83321904479135,102.70286892269371,96.33988548929642
59,3,668.6487420183977,350.9406878449902,92.33895613616028,76.22804412204744
59,4,857.908321551972,515.1080836277957,121.50080993633674,107.16620536343692
59,6,884.6795769748858,611.3825220350197,117.20577204507515,96.38548624338887
59,7,526.7425500218555,251.07077573891317,85.97396862320124,68.2930071804096
59,8,497.6535317112883,303.1422979099898,93.29742586509275,79.8181537577654
59,9,790.3091407522701,248.03514664148008,96.99533154916071,97.12833312452574
59,10,767.2902941214696,128.2224089037811,66.62535771432522,58.79402401017413
59,13,471.12109518783063,369.32164730695985,117.33733982567264,70.14524719005158
59,14,405.80980827398037,424.82148754672136,192.432458854993,284.46303358855283
59,15,645.711297309865,529.7833486666716,127.38554217933608,113.23501188101523
59,18,538.5707742398322,213.49163459185715,68.98705918217195,51.214524333851074
61,1,824.2716412691129,401.5740248908314,101.8851290946717,90.37711819455444
61,2,651.5268042945568,430.3866286108996,103.29029322909696,96.48441483945828
61,3,667.2096045779915,346.8155746846462,93.51601441066077,77.31500993623831
61,4,858.4012042551129,512.0980671597144,120.34184678061467,106.32686080684425
61,6,883.1805575745641,609.3580685192808,118.49997253567324,96.84550786680825
61,7,527.4317703216873,252.48927792104436,84.07687612015263,66.94556874160341
61,8,497.1814262332093,304.0688909200086,93.03499690432704,79.2145266514899
61,10,766.7717674564001,125.88075896635146,68.03496199894403,60.13358274558993
61,13,470.7351301943173,370.90038359723957,118.26280713764754,71.67056964873501
61,14,406.2196047476438,426.34559507582856,192.02591696771702,283.9242950714796
61,15,644.0521987871716,524.6196294829916,130.47832454420495,116.2947329535831
61,18,539.3746201705504,214.6582369266016,66.50341838429836,48.974217620489526
61,19,790.8920276703626,223.98401845785978,74.27060437525347,53.41918456070957
63,1,824.5860272959851,400.5444763079438,100.53548914637531,88.60407204639648
63,2,650.4271892619943,427.87773249568977,104.28932735722094,97.23402085842508
63,3,667.6517356343711,345.3426521717245,92.63528724384014,76.42319812834984
63,4,858.5780114067721,509.75136536635426,119.9967074741736,106.0196431918169
63,6,881.0115957881757,606.7248917600862,122.29273762946241,99.77849490777396
63,7,527.6995947119435,253.01167283210287,84.03269768278756,67.07267066889466
63,8,497.60437586748196,305.038046827695,91.08406991354582,77.00154526173645
63,10,765.6323982886764,124.37129550652917,69.14831917449317,61.30008359330655
63,13,471.0389500177533,372.75901038891897,117.72985515049271,72.23516941243582
63,14,405.9381234624467,427.498519911671,192.77036141055135,285.6457387925831
63,15,644.7410892534482,521.5005512252536,129.70127071033016,116.1216184251731
63,18,540.3110226869985,215.74469513951007,65.00826339418859,47.483909315799934
